system:index,annual_mean_solar,elevation,lat,lon,year,.geo
9515_0,4730218.341276149,60,32.69181535614072,-88.40062655360754,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-88.4076986866227,32.70316791837118]}"
9516_0,4885575.242103775,1090,40.960042617256704,-121.43063547897007,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.39383591949152,40.949702226588386]}"
9517_0,4691951.663450807,588,35.588862975840954,-85.03368927257691,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.01206691265091,35.61370943891843]}"
9518_0,9999.0,0,26.32768837521662,-111.08086147866854,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.04524384643464,26.31614624828138]}"
9519_0,4922283.035340076,92,37.25038018150413,-78.01553074199785,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.97825823799506,37.23067695033357]}"
9520_0,4489220.485197383,261,39.67330494859529,-83.21588210694058,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.23340265009426,39.65612821745627]}"
9521_0,5054690.237480488,2755,35.904744566685636,-106.48490769113639,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.51773481447225,35.93710294120145]}"
9522_0,3491299.2888788893,92,48.03394665175892,-124.53694424996301,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-124.54692256675105,48.064359276815]}"
9523_0,4310464.466932543,310,41.50955167470656,-95.96375581126736,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.9265976147031,41.51564085558368]}"
9524_0,4603522.890220214,268,37.00407751825155,-84.7010087670749,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.68867341036788,36.988131823621295]}"
9525_0,4528849.927377747,73,32.874669212636825,-93.94085431113385,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-93.90538822543417,32.86486466951269]}"
9526_0,5229153.786510168,1748,34.47146559417243,-109.33579308964111,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.34742795944875,34.48183218092783]}"
9527_0,3800859.464078661,458,47.44947587212424,-83.22584312642728,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.23340265009426,47.41757227224894]}"
9528_0,5115248.553890305,2614,35.725464259825905,-105.48953857755832,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.4667059320524,35.69455781448919]}"
9529_0,4387137.546755602,415,40.362946193918745,-96.52515320212443,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.4925362436984,40.38376359759309]}"
9530_0,3700863.635796698,314,48.37213735501685,-82.4999515008866,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.50576726995745,48.38775277909802]}"
9531_0,4951914.049381172,181,26.248529023170306,-99.57708433505262,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-99.56477451538716,26.235297872710625]}"
9532_0,4648276.3570010355,339,36.79971715848373,-97.37040390036806,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.38186837497672,36.82643507247978]}"
9533_0,4833689.375151721,1979,41.47727448581878,-115.56278380474996,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.57275287839703,41.51564085558368]}"
9534_0,3791921.87877615,439,48.085666542336504,-89.93577992308748,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-89.94381782246708,48.064359276815]}"
9535_0,4393007.682800123,264,39.43924861922173,-92.44383563078547,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-92.45011746516055,39.413583090744005]}"
9537_0,9999.0,0,25.289649012224764,-110.78742353387933,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.80269871972237,25.26511736586154]}"
9538_0,4527427.9055170175,6,27.438753751123784,-97.43348772791384,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.46271675054747,27.448023506271976]}"
9539_0,4291973.792988478,176,43.57804560170781,-83.71591477783976,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.7184929035188,43.61769862042336]}"
9540_0,4611259.782543273,155,29.268383140233407,-97.86160544891595,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.86695862840126,29.307536144399386]}"
9541_0,5267564.255117474,1939,35.717007403601244,-109.6454400278555,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.67082146173178,35.69455781448919]}"
9542_0,3889840.117788707,392,46.225021580676874,-93.86146386932387,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-93.82453984986341,46.204846638687584]}"
9544_0,4869286.182743045,1919,41.627466160305794,-118.84475108830885,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.8066879012273,41.596489231154436]}"
9545_0,4230702.872269301,1039,44.77775649124572,-120.62212696082017,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.58535216378395,44.74957587841396]}"
9546_0,4524696.347469072,1095,42.85923525685235,-102.04214614088795,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.07107415808062,42.89006324028655]}"
9547_0,4523749.647811538,766,43.156030573228385,-116.31790122974242,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-116.30038825853384,43.132608366998824]}"
9548_0,9999.0,0,38.31820679092857,-123.63590368772726,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.65759043547273,38.2817058327534]}"
9549_0,4496075.049609483,306,36.6884106313105,-92.44491487012854,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-92.45011746516055,36.66473832133827]}"
9551_0,5574242.597012451,1771,24.816371337839563,-100.86932502656417,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-100.85834852451927,24.780027112436997]}"
9552_0,5287565.282001035,43,27.895978418224004,-81.79465436098317,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.77813188982063,27.933113759696518]}"
9554_0,3897719.6068868805,816,49.445348186749996,-107.05771373542315,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.08367344346755,49.43878166151786]}"
9555_0,4594460.050123181,401,38.65618369401491,-97.68550988696273,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.70526187725974,38.68594771060719]}"
9556_0,9999.0,0,25.979354348449412,-114.49265498780007,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-114.52172399597718,25.992752745998352]}"
9557_0,9999.0,0,26.28096667525772,-81.92717081777872,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.93982864096215,26.31614624828138]}"
9558_0,4399819.120014735,321,38.67654250325402,-95.59818313111,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.60320411242007,38.68594771060719]}"
9559_0,4148384.2082567434,266,45.0412383302599,-84.04302866065443,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.04188640580183,45.07296938069699]}"
9560_0,4723401.483228205,55,39.00706831406738,-76.73533434521471,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.7655326044337,39.00934121289022]}"
9562_0,4763064.853119757,596,37.778497803469094,-98.7787987139733,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-98.75629075967959,37.796615579328865]}"
9563_0,5222267.65400446,1507,34.516326701742805,-106.88027400603679,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.84112831675527,34.48183218092783]}"
9566_0,4625417.2741814,8,26.323262688970342,-97.4499653462508,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.46271675054747,26.31614624828138]}"
9567_0,3879957.801921127,1734,47.69502723688486,-113.88236044425446,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-113.87493699141113,47.66011739896121]}"
9568_0,5212596.220414277,1682,36.85956318765984,-108.45009603222299,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.45809582817041,36.82643507247978]}"
9569_0,4843962.2945010355,1771,39.28441178658268,-103.91341213684804,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.93058679620803,39.251886339602486]}"
9570_0,5110937.6910193,1479,35.82916851828798,-103.47224593454791,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.44549654278349,35.8562545656307]}"
9571_0,4820328.842588935,138,34.59418726837335,-81.54274607887898,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.53558676310836,34.562680556498584]}"
9572_0,3966727.923553547,482,46.70541560466885,-75.59086151964713,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.55280697087235,46.68993689211213]}"
9573_0,4511282.526464506,152,38.200100559899276,-89.4235417860811,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-89.45872756904254,38.20085745718265]}"
9574_0,5179725.192674551,1124,28.87302657167037,-108.85725961474051,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.8623377060242,28.9032942665456]}"
9576_0,4561979.978776149,221,34.0417242356888,-96.63540297794336,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.6542329948399,34.07759030307405]}"
9577_0,5211282.716532999,44,36.93297960621573,-120.39430877281482,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.42365541264245,36.907283448050535]}"
9578_0,4593144.900322953,1237,42.689239239169254,-103.5581862687174,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.52634491835424,42.72836648914504]}"
9579_0,3926538.9557453278,754,48.87473976874424,-105.06753669631307,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.06246405419863,48.87284303252256]}"
9580_0,4333724.230402862,225,46.70705703615582,-68.50456922617674,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.5189982962165,46.68993689211213]}"
9581_0,5052795.56530583,2541,38.48961421450032,-106.69496094444746,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.67943156561377,38.524250959465675]}"
9582_0,4626128.342275009,1240,41.95498809167831,-103.51518214410677,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.52634491835424,41.91988273343747]}"
9583_0,4631828.864991903,794,42.202260486575916,-74.23111482966992,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.25923296174024,42.16242786014974]}"
9585_0,4127258.558627748,730,47.836704316132945,-71.51335592132958,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-71.5103881923345,47.821814150102725]}"
9587_0,5301480.390048981,981,31.55308030815806,-103.90342246423165,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.93058679620803,31.57129066038058]}"
9590_0,4750852.840819528,2306,41.66318551301927,-111.35126210505332,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.36863734871767,41.677337606725196]}"
9592_0,4963332.539421127,3099,39.83685880167342,-106.46871407508492,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.4368864389015,39.81782496859779]}"
9594_0,5218995.394272725,1022,30.22834404471608,-110.3287175199889,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.31760846629783,30.196868275677712]}"
9595_0,3843602.51193825,179,47.10351958621776,-87.5288105029923,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.51836655534437,47.09417876996591]}"
9599_0,4160447.8970695287,509,46.621406056429464,-73.71441525907521,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.69329433274494,46.60908851654137]}"
9600_0,4891254.487851492,1365,40.85623175450176,-117.18155006145571,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.18972038981217,40.868853851017626]}"
9601_0,4651380.012566104,1808,42.2471246531237,-111.3945505900988,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.36863734871767,42.243276235720494]}"
9602_0,5290139.665134598,1265,32.489563529505205,-104.63432354067947,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-104.65822217634485,32.460622791658906]}"
9604_0,4450330.502377748,886,43.56526671793315,-102.0077883497083,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-101.99022578250987,43.53685024485261]}"
9605_0,4545592.806829803,27,30.417419625119813,-94.1847271758713,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-94.14793335214644,30.439413402389984]}"
9606_0,5291846.594130031,948,30.93445034063377,-103.40081103249527,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.36464816721274,30.924503655814526]}"
9607_0,4090019.0195295746,313,43.5784323650323,-88.1975219857102,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-88.16515355991044,43.61769862042336]}"
9608_0,5248227.72084236,1110,30.645528206433948,-109.97737773873598,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.9942149640148,30.681958529102253]}"
9611_0,4791774.305659711,1422,39.60687110737996,-102.94480070125906,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.96040628935894,39.57527984188552]}"
9612_0,4893242.468559255,981,37.432767407187704,-101.6158386586265,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-101.58598390465608,37.39237370147508]}"
9614_0,4641745.60423277,1503,42.70624057169461,-118.96866991056373,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.96838465236883,42.72836648914504]}"
9615_0,4761717.70665857,961,39.487445681753165,-101.04808493509894,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-101.02004527566078,39.49443146631476]}"
9616_0,4993328.632543273,1,36.875683423690006,-76.47855143360731,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.44213910215068,36.907283448050535]}"
9617_0,3867099.615163136,368,47.34103149204148,-76.87667501499968,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.84638098000445,47.33672389667818]}"
9618_0,5527423.03885035,52,25.282197116867174,-111.66509969221634,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.6920308510007,25.26511736586154]}"
9619_0,5415122.948525008,1716,26.070089614993552,-101.49731951377852,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-101.50513552908532,26.07360112156911]}"
9621_0,9999.0,0,24.77092427003549,-75.11635781365138,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.14856509301856,24.780027112436997]}"
9624_0,4812885.198325236,190,27.257985325443993,-99.7154721947072,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-99.72647126652868,27.286326755130464]}"
9625_0,3707752.4936448713,351,49.1897401133289,-78.95328488853222,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-78.94843874484414,49.19623653480559]}"
9626_0,4481674.796099209,455,37.350164447839525,-92.84894405216329,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-92.85435934301434,37.31152532590432]}"
9627_0,4857734.347126606,273,35.82526828087091,-80.90038462507216,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.8887997585423,35.8562545656307]}"
9630_0,4621298.832001035,2291,42.59773623437201,-110.88626306492344,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.88354709529312,42.566669738003526]}"
9633_0,4857440.052520442,270,35.71603807530617,-80.9894111529637,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.96964813411306,35.69455781448919]}"
9634_0,4499443.5720695285,171,38.528111225199304,-88.87019275410483,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-88.89278894004724,38.524250959465675]}"
9635_0,4102756.1927887066,327,45.11058036071971,-96.34131566836824,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.33083949255688,45.07296938069699]}"
9636_0,4566517.964050123,538,43.502654520847194,-72.74856921764226,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.72311382589585,43.53685024485261]}"
9637_0,4118720.2426460125,194,48.44604040225681,-71.50830895779609,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-71.5103881923345,48.468601154668775]}"
9638_0,5149665.027463364,2756,38.98923759462864,-105.8014288949051,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.79009943433545,39.00934121289022]}"
9640_0,4601914.079147154,1044,42.76004568466389,-114.65607720592273,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-114.6834207471187,42.72836648914504]}"
9641_0,4638451.836082086,150,30.635896864231515,-97.04691835122428,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.0584748726937,30.601110153531497]}"
9642_0,9999.0,0,26.44962612950089,-97.23892348195238,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.2201716238352,26.477842999422894]}"
9644_0,9999.0,0,24.324465287503283,-81.83715660894634,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.8589802653914,24.294936859012456]}"
9647_0,4349608.294586652,2267,44.94895439110155,-107.45233602071728,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.48791532132134,44.91127262955548]}"
9648_0,4561353.547212223,38,33.24289616999391,-92.16832415825232,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-92.20757233844827,33.269106547366476]}"
9649_0,3923577.068045556,608,47.63780124313755,-100.7652192975164,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-100.7775001489485,47.66011739896121]}"
9650_0,5117921.730488478,1440,39.754990508127264,-119.72002608395238,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.69602003250563,39.73697659302703]}"
9651_0,5115218.5617099395,1154,35.441464713276645,-103.0955973814376,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.12210304050046,35.452012687776914]}"
9653_0,9999.0,0,28.77227068943348,-115.55746706825514,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.57275287839703,28.741597515404088]}"
9654_0,3541568.5010078847,377,49.09437911489145,-93.40095553471153,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-93.42029797200964,49.11538815923483]}"
9655_0,4956245.662394871,34,33.781221274823224,-80.19511262927635,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.16116437840549,33.754196800791014]}"
9656_0,3931947.987680259,458,47.41184746043588,-98.68119762916537,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-98.67544238410883,47.41757227224894]}"
9658_0,4714606.428719072,195,28.306327339281694,-99.7058076611293,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-99.72647126652868,28.337355637550303]}"
9659_0,5240164.140077519,33,28.034060512296612,-81.52067894623094,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.53558676310836,28.013962135267274]}"
9660_0,9999.0,0,30.70550460618666,-113.59958225683027,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-113.63239186469886,30.681958529102253]}"
9663_0,4929300.486881172,125,36.93335917983336,-78.7256046870362,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-78.70589361813187,36.907283448050535]}"
9664_0,5205462.1834850535,1625,38.140316816855815,-115.25972354359787,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.249359376114,38.12000908161189]}"
9665_0,4431724.154147155,627,43.741188512440765,-74.1482788369656,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.17838458616949,43.779395371564874]}"
9666_0,4817422.958256743,100,31.930915145386795,-87.08066216109103,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.1141246774906,31.89468416266361]}"
9667_0,3876007.045043273,722,49.30161104582724,-104.17875240467528,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-104.1731319229203,49.277084910376345]}"
9669_0,9999.0,-1,37.51927929372698,-122.09725958979652,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.12147129962834,37.55407045261659]}"
9670_0,4301383.405146013,380,46.43301510297641,-69.9106647323297,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.89342068091936,46.44739176539986]}"
9671_0,3879505.1954428162,179,47.55414298471257,-86.53001027281108,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.5481860484953,47.57926902339045]}"
9672_0,4944124.881858341,2897,39.53038998482874,-111.30633475622727,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.28778897314692,39.49443146631476]}"
9673_0,5252561.058171127,1014,32.64090337975541,-104.29636845162825,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-104.33482867406181,32.62231954280042]}"
9675_0,5139423.303176834,1506,37.289317289045165,-113.37702929568985,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-113.38984673798659,37.31152532590432]}"
9677_0,5218660.176949666,571,29.605472530575526,-110.53677325932367,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.5601535930101,29.630929646682414]}"
9679_0,5249783.272411995,382,33.53850099635247,-112.65030885576454,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-112.66221135784978,33.51165167407875]}"
9681_0,4410456.515990761,265,40.03229156750397,-85.83013344393034,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.82055066835848,40.060370095310056]}"
9682_0,4319238.897012451,38,45.193456731805995,-73.12925624339479,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.12735570374964,45.15381775626774]}"
9683_0,5503750.808656286,12,26.376806687076314,-81.45192052102232,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.4547383875376,26.396994623852137]}"
9684_0,5179692.87010035,1356,36.975092179141114,-113.20920382497506,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-113.22814998684508,36.988131823621295]}"
9687_0,3730931.4088560585,305,48.3832454788017,-96.54015063642518,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.57338461926915,48.38775277909802]}"
9688_0,3838593.3552887067,179,47.088705050386274,-88.27003817914375,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-88.24600193548119,47.09417876996591]}"
9689_0,3686443.0638218117,377,48.40837644800482,-82.85546898250493,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.82916077224047,48.38775277909802]}"
9690_0,4669429.255345784,183,41.08683566987358,-74.72115253774878,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.74432321516478,41.1113989777299]}"
9691_0,5691245.908171127,1842,24.541925245132756,-103.38565617475952,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.36464816721274,24.537481985724728]}"
9693_0,4219497.0861106245,175,44.45738109042032,-83.14671928831491,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.1525542745235,44.42618237613093]}"
9694_0,5301817.602634598,107,28.517099705559236,-111.24549478168609,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.20694059757615,28.499052388691815]}"
9697_0,3964679.2737533185,306,45.130937316427975,-94.02124869255397,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-93.98623660100493,45.15381775626774]}"
9698_0,4513298.052520442,320,41.1863599335363,-76.90131960710845,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.92722935557522,41.19224735330066]}"
9699_0,4785363.692075237,542,37.7010599438382,-79.60201625772906,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-79.59522574941019,37.715767203758105]}"
9700_0,4103554.0324576567,175,45.4964958947046,-85.16299671714432,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.17376366379243,45.477211258550774]}"
9701_0,4634157.641961081,1424,42.760313920504615,-119.09863041655689,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.13008140351033,42.72836648914504]}"
9702_0,4358298.359997611,341,42.850847654412824,-76.23090868806968,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.1995939754384,42.89006324028655]}"
9703_0,4602660.669729346,130,37.14416267796938,-88.29779869403428,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-88.32685031105194,37.14982857476281]}"
9704_0,9999.0,0,48.23094318245784,-123.71860395193745,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.73843881104348,48.22605602795651]}"
9705_0,3963573.436795556,257,44.80894414237586,-92.94656727994831,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-92.93520771858509,44.83042425398472]}"
9706_0,4457808.522411995,342,36.75260171604289,-93.21850533709922,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-93.25860122086812,36.74558669690902]}"
9707_0,3460248.945642588,1160,47.644796892016096,-121.46236855201134,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.47468429506229,47.66011739896121]}"
9710_0,4407690.557999894,228,39.821926087052,-91.97080855648653,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.965027211736,39.81782496859779]}"
9711_0,4963177.262366332,62,35.18714240095768,-78.97839154370877,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-78.94843874484414,35.20946756106464]}"
9712_0,4616158.009826378,75,44.621392782766534,-68.92496891869453,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.92324017407029,44.587879127272444]}"
9713_0,4509012.0789759215,253,35.814110744121585,-96.35650943799982,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.33083949255688,35.77540619005994]}"
9715_0,5050665.011824095,2564,37.88430331490628,-112.65596716320063,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-112.66221135784978,37.87746395489962]}"
9716_0,4645438.781059255,273,40.857726182533746,-75.41109495301158,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.39111021973083,40.868853851017626]}"
9717_0,4102416.391675693,290,42.85368367408293,-91.39638840781964,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.3990885827407,42.89006324028655]}"
9718_0,4592627.003490762,1512,42.86892258902806,-112.38721684033685,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-112.41966623113751,42.89006324028655]}"
9719_0,4451828.591704232,312,39.82064013183935,-84.96892920599662,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.93121853708016,39.81782496859779]}"
9720_0,3852776.810397154,1036,46.41522952734175,-115.84040942225455,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.8152980051093,46.44739176539986]}"
9721_0,3654481.794272725,482,45.79679774508816,-122.26322756836785,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.28316805076986,45.8006047608338]}"
9722_0,5151900.028975922,819,26.662688893935368,-100.97072075862748,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-100.93919690009002,26.639539750564406]}"
9723_0,4631673.275808113,1193,41.83414323316407,-102.21502175502907,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.23277090922214,41.83903435786671]}"
9724_0,4985442.475608341,2654,38.906571413419016,-105.39529487749796,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.38585755648165,38.92849283731946]}"
9725_0,4074127.9142784327,169,45.96469469391137,-75.94214681246501,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.95704884872613,45.96230151197531]}"
9726_0,4158624.3370524053,390,44.937498140622985,-98.33166833818747,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-98.35204888182581,44.91127262955548]}"
9727_0,4726743.563736196,379,36.646796788340986,-98.18118385230777,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-98.19035213068429,36.66473832133827]}"
9728_0,4721891.017874323,517,38.68890836639622,-78.3340539107957,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-78.30165174027809,38.68594771060719]}"
9730_0,9999.0,1,25.958308753425758,-97.16561968871883,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.13932324826445,25.992752745998352]}"
9731_0,5415711.98982067,1927,34.825415906366864,-118.94105789568148,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.96838465236883,34.80522568321086]}"
